step	loss
209	0.3660890460014343
210	0.270194947719574
211	0.5283411741256714
212	0.4323802590370178
213	0.5780490040779114
214	0.5159815549850464
215	0.23899513483047485
216	0.18911311030387878
217	0.14621341228485107
218	0.1068463996052742
219	0.06579060852527618
220	0.037434473633766174
221	0.024904809892177582
222	0.0176503024995327
223	0.1000819057226181
224	0.3218889832496643
225	0.46272605657577515
226	0.6181532144546509
227	0.8631030917167664
228	1.036978840827942
229	1.079457402229309
230	1.1163309812545776
231	0.11883648484945297
232	0.5090152025222778
233	0.5468773245811462
234	0.5562597513198853
235	0.5230646133422852
236	0.5811828374862671
237	0.4747384488582611
238	0.6125245094299316
239	0.573904275894165
240	0.5428261756896973
241	0.5262213945388794
242	0.38120490312576294
243	0.5011733770370483
244	0.5404072999954224
245	0.5300678014755249
246	0.48306718468666077
247	0.421015202999115
248	0.8220787048339844
249	0.3916369676589966
250	0.4392382502555847
251	0.48536360263824463
252	0.3473622500896454
253	0.48115482926368713
254	0.40078383684158325
255	0.33732977509498596
256	0.5042564868927002
257	0.43256062269210815
258	0.6309541463851929
259	0.3486846089363098
260	0.5791956782341003
261	0.38942408561706543
262	0.6639434099197388
263	0.46261805295944214
264	0.36213046312332153
265	0.4383918344974518
266	0.34717124700546265
267	0.45621123909950256
268	0.46159809827804565
269	0.41174012422561646
270	0.25677454471588135
271	0.17008766531944275
272	0.4429088234901428
273	0.7261537313461304
274	0.3028215765953064
275	0.5034634470939636
276	0.5357452630996704
277	0.4228350818157196
278	0.4564899802207947
279	0.33720430731773376
280	0.5742440819740295
281	0.40107262134552
282	0.4143320322036743
283	0.47929126024246216
284	0.5739529132843018
285	0.5890706181526184
286	0.43738120794296265
287	0.3150211572647095
288	0.32879889011383057
289	0.24980057775974274
290	0.1545088142156601
291	0.1053728461265564
292	0.16328343749046326
293	0.03420034050941467
294	0.0864022895693779
295	0.013058815151453018
296	0.7155970335006714
297	0.34486523270606995
298	0.2557847499847412
299	1.0922343730926514
300	0.4385175406932831
301	1.0492422580718994
302	0.13110817968845367
303	0.17156541347503662
304	0.10599340498447418
305	0.5477167367935181
306	0.7116243839263916
307	0.31088048219680786
308	0.36616241931915283
309	0.35586315393447876
310	0.47195079922676086
311	0.4537007212638855
312	0.6987826228141785
313	0.3621108829975128
314	0.47344303131103516
315	0.4129737913608551
316	0.48792770504951477
317	0.44997286796569824
318	0.5783875584602356
319	0.5068694353103638
320	0.3212815821170807
321	0.27859362959861755
322	0.5937978625297546
323	0.6755701899528503
324	0.26112478971481323
325	0.3682318329811096
326	0.478740930557251
327	0.30593448877334595
328	0.470492959022522
329	0.5613694787025452
330	0.5354042053222656
331	0.22659827768802643
332	0.42751768231391907
333	0.2998158931732178
334	0.3752942681312561
335	0.339893639087677
336	0.28845423460006714
337	0.26833653450012207
338	0.5758620500564575
339	0.2982262969017029
340	0.49655112624168396
341	0.26371240615844727
342	0.2770730257034302
343	0.5142304301261902
344	0.34865885972976685
345	0.334028959274292
346	0.29976725578308105
347	0.3120337128639221
348	0.1816912442445755
349	0.4395125210285187
350	0.6635611057281494
351	0.32076647877693176
352	0.4907810389995575
353	0.3712879419326782
354	0.5573170185089111
355	0.34321728348731995
356	0.4572523534297943
357	0.5073438882827759
358	0.25680842995643616
359	0.411157488822937
360	0.5290107727050781
361	0.39361757040023804
362	0.24490758776664734
363	0.1574915647506714
364	0.11003287136554718
365	0.19501075148582458
366	0.02637350559234619
367	0.1720644235610962
368	0.1440582573413849
369	0.22823362052440643
370	0.4900144934654236
371	0.74232017993927
372	0.7036162614822388
373	0.6764097809791565
374	0.7284213304519653
375	0.9792904853820801
376	0.2145107090473175
377	0.48254454135894775
378	0.25651201605796814
379	0.7524915337562561
380	0.7248462438583374
381	0.8351466655731201
382	0.5000171661376953
383	0.40945082902908325
384	0.6118517518043518
385	0.5594767332077026
386	0.6872479915618896
387	0.44395866990089417
388	0.39936405420303345
389	0.3432959318161011
390	0.3600901961326599
391	0.2947765588760376
392	0.39495784044265747
393	0.6155789494514465
394	0.36452189087867737
395	0.3207786977291107
396	0.39464107155799866
397	0.20998017489910126
398	0.3578186631202698
399	0.40066999197006226
400	0.451798677444458
401	0.24446028470993042
402	0.3644380569458008
403	0.22061675786972046
404	0.40929675102233887
405	0.5200778245925903
406	0.35607248544692993
407	0.23183587193489075
408	0.23670749366283417
409	0.6252201199531555
410	0.24167926609516144
411	0.29878488183021545
412	0.23679332435131073
413	0.3506985604763031
414	0.3312765955924988
415	0.24355415999889374
416	0.1842779964208603
417	0.29886215925216675
418	0.45163053274154663
419	0.335216224193573
420	0.2432776540517807
421	0.19750767946243286
422	0.6122957468032837
423	0.21698130667209625
424	0.4110425114631653
425	0.19866928458213806
426	0.4345279932022095
427	0.44470566511154175
428	0.23539112508296967
429	0.45315825939178467
430	0.254001259803772
431	0.6864855289459229
432	0.34593647718429565
433	0.3107960820198059
434	0.18353334069252014
435	0.14927001297473907
436	0.08644832670688629
437	0.08939602971076965
438	0.17030610144138336
439	0.05427072197198868
440	0.2983902096748352
441	0.016653088852763176
442	0.2779300808906555
443	0.5260900855064392
444	0.7888706922531128
445	0.5532375574111938
446	0.3794756531715393
447	0.09792108088731766
448	0.4127029776573181
449	0.36517542600631714
450	0.7083746790885925
451	0.2775265872478485
452	0.2456432282924652
453	0.6779036521911621
454	0.3028721511363983
455	0.5134248733520508
456	0.5231884717941284
457	0.57799232006073
458	0.5854707360267639
459	0.38931623101234436
460	0.2813481390476227
461	0.726996898651123
462	0.45416808128356934
463	0.20620311796665192
464	0.2957580089569092
465	0.26393550634384155
466	0.33819717168807983
467	0.5117032527923584
468	0.43725189566612244
469	0.16381193697452545
470	0.2973257005214691
471	0.21558554470539093
472	0.352258563041687
473	0.2682822048664093
474	0.5861688852310181
475	0.3520582616329193
476	0.2772926688194275
477	0.21133436262607574
478	0.4760650396347046
479	0.3997829258441925
480	0.2226039469242096
481	0.25005918741226196
482	0.38949453830718994
483	0.37699776887893677
484	0.20620441436767578
485	0.10441149771213531
486	0.5572002530097961
487	0.13817188143730164
488	0.18627741932868958
489	0.3524968922138214
490	0.5355336666107178
491	0.4635980725288391
492	0.21224436163902283
493	0.425034761428833
494	0.4786379337310791
495	0.5330286026000977
496	0.20520837604999542
497	0.5169022679328918
498	0.589829683303833
499	0.29267263412475586
500	0.2629856467247009
501	0.4027002453804016
502	0.5630864500999451
503	0.22304870188236237
504	0.33528053760528564
505	0.23634794354438782
506	0.2133745700120926
507	0.10088585317134857
508	0.08896175771951675
509	0.21183764934539795
510	0.1134968101978302
511	0.07078289985656738
512	0.1266782432794571
513	0.012264668941497803
514	0.30567634105682373
515	0.5734758377075195
516	0.006962161976844072
517	0.4945000410079956
518	0.2773456871509552
519	0.6869959831237793
520	0.3998902440071106
521	0.6679441928863525
522	0.9980190992355347
523	0.2474319189786911
524	0.47439098358154297
525	0.35739967226982117
526	0.36284011602401733
527	0.48085159063339233
528	0.459781676530838
529	0.4332563281059265
530	0.5419386625289917
531	0.24218635261058807
532	0.3705558180809021
533	0.33608806133270264
534	0.39249494671821594
535	0.6124959588050842
536	0.20695991814136505
537	0.6015937924385071
538	0.44888049364089966
539	0.37191593647003174
540	0.25803661346435547
541	0.22374451160430908
542	0.4363342225551605
543	0.21571548283100128
544	0.4141697883605957
545	0.23684737086296082
546	0.43872761726379395
547	0.4435713291168213
548	0.41569262742996216
549	0.35388779640197754
550	0.33515504002571106
551	0.24087092280387878
552	0.21595920622348785
553	0.7081716060638428
554	0.7067261338233948
555	0.5605193376541138
556	0.3548738360404968
557	0.21647000312805176
558	0.21805693209171295
559	0.35645782947540283
560	0.4059605002403259
561	0.26894643902778625
562	0.4183405041694641
563	0.47312816977500916
564	0.2589446008205414
565	0.2884160876274109
566	0.6832583546638489
567	0.30630233883857727
568	0.29766789078712463
569	0.23831307888031006
570	0.36903896927833557
571	0.2590894103050232
572	0.22877028584480286
573	0.10652365535497665
574	0.26065874099731445
575	0.31169402599334717
576	0.20594000816345215
577	0.1565108746290207
578	0.12629596889019012
579	0.06309504806995392
580	0.07310032844543457
581	0.13882584869861603
582	0.09990432113409042
583	0.2766742408275604
584	0.15282005071640015
585	0.2992517650127411
586	1.1820669174194336
587	0.01925017312169075
588	0.11744973063468933
589	0.5149742364883423
590	0.20298832654953003
591	0.4376373291015625
592	0.5058823227882385
593	0.3807128071784973
594	0.4857921898365021
595	0.3693774342536926
596	0.7797868847846985
597	0.6641675233840942
598	0.42074012756347656
599	0.2752150595188141
600	0.28167906403541565
601	0.32796791195869446
602	0.34650152921676636
603	0.24350261688232422
604	0.247982457280159
605	0.29575830698013306
606	0.32714277505874634
607	0.3569081127643585
608	0.22184619307518005
609	0.09182910621166229
610	0.6832691431045532
611	0.23463895916938782
612	0.30602937936782837
613	0.5215393900871277
614	0.7974691390991211
615	0.43216127157211304
616	0.4113571047782898
617	0.2632255554199219
618	0.3639187216758728
619	0.4107542932033539
620	0.6443390846252441
621	0.3322257995605469
622	0.4197770357131958
623	0.47388869524002075
624	0.5390973091125488
625	0.3617474436759949
626	0.4367331266403198
627	0.47435295581817627
628	0.24748864769935608
629	0.2427688091993332
630	0.27695128321647644
631	0.5779140591621399
632	0.5717934370040894
633	0.3432050347328186
634	0.24412362277507782
635	0.18996551632881165
636	0.4824160039424896
637	0.46453678607940674
638	0.19073167443275452
639	0.28745236992836
640	0.263196736574173
641	0.4009629786014557
642	0.27858150005340576
643	0.33901333808898926
644	0.3064252734184265
645	0.5666059255599976
646	0.3168472349643707
647	0.2089003324508667
648	0.2769089937210083
649	0.274952232837677
650	0.12151280045509338
651	0.11712087690830231
652	0.10303707420825958
653	0.04642007127404213
654	0.5539969801902771
655	0.5252745747566223
656	0.24227958917617798
657	0.021056080237030983
658	0.37515541911125183
659	0.1949632465839386
660	0.5305096507072449
661	0.4466942846775055
662	0.6635376214981079
663	0.3318558931350708
664	0.17526555061340332
665	0.4425239562988281
666	0.41253408789634705
667	0.09885843098163605
668	0.1842629313468933
669	0.16413846611976624
670	0.39940088987350464
671	0.35092687606811523
672	0.34277164936065674
673	0.2550811469554901
674	0.20226353406906128
675	0.13331355154514313
676	0.19424284994602203
677	0.2983960211277008
678	0.26921766996383667
679	0.3064713776111603
680	0.5782955884933472
681	0.21358025074005127
682	0.4867601990699768
683	0.20686545968055725
684	0.27162256836891174
685	0.23811426758766174
686	0.5324665307998657
687	0.2981358766555786
688	0.2261793166399002
689	0.6309274435043335
690	0.171136736869812
691	0.45201998949050903
692	0.276003360748291
693	0.29764366149902344
694	0.2579558789730072
695	0.3033863306045532
696	0.2532463073730469
697	0.33468466997146606
698	0.2448430061340332
699	0.1006007045507431
700	0.22172802686691284
701	0.33857619762420654
702	0.2050653100013733
703	0.49583813548088074
704	0.183569073677063
705	0.14000259339809418
706	0.1716482937335968
707	0.4197377562522888
708	0.5112996101379395
709	0.3257773518562317
710	0.20796647667884827
711	0.684834897518158
712	0.35329532623291016
713	0.46334150433540344
714	0.3143693506717682
715	0.34976857900619507
716	0.3206947147846222
717	0.27136868238449097
718	0.2366206794977188
719	0.17896977066993713
720	0.2797878384590149
721	0.25903192162513733
722	0.22908920049667358
723	0.1946103572845459
724	0.034427862614393234
725	0.03252238780260086
726	0.14739567041397095
727	0.10240699350833893
728	0.5376586318016052
729	0.11647656559944153
730	0.1163405328989029
731	0.04535335302352905
732	0.40376442670822144
733	0.43168067932128906
734	0.8529372215270996
735	0.901679277420044
736	0.057851482182741165
737	0.13608650863170624
738	0.14031143486499786
739	0.05798201635479927
740	0.9657921195030212
741	0.504006028175354
742	0.21982607245445251
743	0.1801806390285492
744	0.07023646682500839
745	0.519024133682251
746	0.4192577004432678
747	0.3046843409538269
748	0.432729572057724
749	0.37054580450057983
750	0.2642102837562561
751	0.29252171516418457
752	0.1874452531337738
753	0.2845248579978943
754	0.5271338820457458
755	0.33915770053863525
756	0.284995973110199
757	0.24836936593055725
758	0.10098984837532043
759	0.16044028103351593
760	0.2667793035507202
761	0.21669833362102509
762	0.379001259803772
763	0.8213624954223633
764	0.18498839437961578
765	0.19806019961833954
766	0.2648105025291443
767	0.22049914300441742
768	0.3048345446586609
769	0.244019016623497
770	0.3004875183105469
771	0.3457394242286682
772	0.3041856288909912
773	0.13641248643398285
774	0.4828254282474518
775	0.15269310772418976
776	0.17687059938907623
777	0.2950526773929596
778	0.4495832622051239
779	0.20862746238708496
780	0.24064356088638306
781	0.5320801734924316
782	0.41202569007873535
783	0.2680118978023529
784	0.45330601930618286
785	0.5507895946502686
786	0.26402658224105835
787	0.15482282638549805
788	0.25224629044532776
789	0.18638649582862854
790	0.22689807415008545
791	0.3521229922771454
792	0.19277919828891754
793	0.1812496781349182
794	0.17309755086898804
795	0.18223312497138977
796	0.0916421189904213
797	0.08008568733930588
798	0.17000102996826172
799	0.10062039643526077
800	0.20342114567756653
801	0.10171446204185486
802	0.7793588638305664
803	0.4345782399177551
804	0.2514823079109192
805	0.8517669439315796
806	0.20687617361545563
807	0.5231579542160034
808	0.30355748534202576
809	0.3051775097846985
810	0.4455287754535675
811	0.24062560498714447
812	0.18225236237049103
813	0.15663981437683105
814	0.2681443691253662
815	0.25618529319763184
816	0.233220636844635
817	0.22752609848976135
818	0.13423682749271393
819	0.3839430809020996
820	0.13132381439208984
821	0.5647216439247131
822	0.2486879825592041
823	0.24938136339187622
824	0.14849433302879333
825	0.1870790719985962
826	0.06285664439201355
827	0.1482965052127838
828	0.5262174010276794
829	0.9656307101249695
830	0.21782830357551575
831	0.08024179935455322
832	0.38706421852111816
833	0.16174936294555664
834	0.22340698540210724
835	0.19000300765037537
836	0.4215216040611267
837	0.32242295145988464
838	0.2850673198699951
839	0.5404022932052612
840	0.2674037218093872
841	0.3154410123825073
842	0.1813831627368927
843	0.4381067752838135
844	0.3630170226097107
845	0.24481868743896484
846	0.28222954273223877
847	0.29439735412597656
848	0.33252906799316406
849	0.2434902936220169
850	0.1507941335439682
851	0.2512977719306946
852	0.45202934741973877
853	0.2217327207326889
854	0.17794033885002136
855	0.4054667353630066
856	0.5145097970962524
857	0.1673935055732727
858	0.3538535237312317
859	0.28727009892463684
860	0.2677084803581238
861	0.20007365942001343
862	0.29100751876831055
863	0.9961642622947693
864	0.5551508665084839
865	0.37900489568710327
866	0.3216695189476013
867	0.3178379535675049
868	0.1553320288658142
869	0.1513058990240097
870	0.03982492908835411
871	0.2931064963340759
872	0.012647964060306549
873	0.016595441848039627
874	0.07542254030704498
875	0.676227867603302
876	0.8313168883323669
877	0.6664083003997803
878	0.28016507625579834
879	0.8043766021728516
880	0.33653849363327026
881	0.6539219617843628
882	0.1369861662387848
883	0.9174007177352905
884	0.3521558940410614
885	0.076522596180439
886	0.33977609872817993
887	0.24412822723388672
888	0.299042671918869
889	0.133531391620636
890	0.15025897324085236
891	0.24559497833251953
892	0.5237501263618469
893	0.39988017082214355
894	0.24443189799785614
895	0.241355761885643
896	0.0998677909374237
897	0.5857347846031189
898	0.31285879015922546
899	0.340766966342926
900	0.35436710715293884
901	0.17538848519325256
902	0.753726601600647
903	0.2489488124847412
904	0.1322890669107437
905	0.32474231719970703
906	0.5130548477172852
907	0.30051901936531067
908	0.30972278118133545
909	0.32067787647247314
910	0.18302972614765167
911	0.3632808327674866
912	0.36763131618499756
913	0.13603726029396057
914	0.2040024995803833
915	0.07772225141525269
916	0.33766549825668335
917	0.19084812700748444
918	0.13647647202014923
919	0.31587302684783936
920	0.14249125123023987
921	0.16774757206439972
922	0.32863008975982666
923	0.13777317106723785
924	0.15973863005638123
925	0.21211132407188416
926	0.10960009694099426
927	0.28909286856651306
928	0.35824376344680786
929	1.0146145820617676
930	0.5904545783996582
931	0.33043766021728516
932	0.3441838026046753
933	0.27438151836395264
934	0.5069538354873657
935	0.29757535457611084
936	0.531212568283081
937	0.2958291471004486
938	0.1779116988182068
939	0.1179228127002716
940	0.12169436365365982
941	0.07206004858016968
942	0.11334998905658722
943	0.029257869347929955
944	0.49526771903038025
945	0.28969860076904297
946	0.17841853201389313
947	0.052997928112745285
948	0.5344096422195435
949	0.2883073389530182
950	0.6816792488098145
951	0.20703767240047455
952	0.3303185701370239
953	0.2362314760684967
954	0.06885179877281189
955	0.3373209834098816
956	0.48125165700912476
957	0.4554676413536072
958	0.15568819642066956
959	0.3866020143032074
960	0.1703273057937622
961	0.28907716274261475
962	0.4261700510978699
963	0.471256285905838
964	0.6062189340591431
965	0.3741493225097656
966	0.5769534707069397
967	0.418923556804657
968	0.22971223294734955
969	0.2825443148612976
970	0.32143157720565796
971	0.28775060176849365
972	0.15529152750968933
973	0.22223080694675446
974	0.48740553855895996
975	0.19640183448791504
976	0.20348355174064636
977	0.7636593580245972
978	0.3720279037952423
979	0.24664393067359924
980	0.1994241327047348
981	0.18778732419013977
982	0.17863062024116516
983	0.16319844126701355
984	0.09854687005281448
985	0.10748998820781708
986	0.20140275359153748
987	0.2536776065826416
988	0.14894814789295197
989	0.20539507269859314
990	0.31443315744400024
991	0.290932297706604
992	0.19650661945343018
993	0.38072264194488525
994	0.09761019796133041
995	0.14453311264514923
996	0.2347175031900406
997	0.16523140668869019
998	0.28409165143966675
999	0.48913541436195374
1000	0.2518766522407532
1001	0.5190986394882202
1002	0.1937331259250641
1003	0.09576301276683807
1004	0.22641465067863464
1005	0.14159387350082397
1006	0.2980974018573761
1007	0.2093820422887802
1008	0.26677173376083374
1009	0.23102006316184998
1010	0.20703881978988647
1011	0.07699938118457794
1012	0.09742061793804169
1013	0.11995308101177216
1014	0.036721646785736084
1015	0.3106239438056946
1016	0.031648438423871994
1017	0.11506444960832596
1018	0.8676319718360901
1019	0.19574955105781555
1020	0.03884833678603172
1021	0.0677945464849472
1022	0.07432902604341507
1023	0.23420599102973938
1024	0.6142374277114868
1025	0.2964819073677063
1026	0.0775342583656311
1027	0.8602524399757385
1028	0.4916364252567291
1029	0.5785477161407471
1030	0.2635497450828552
1031	0.18951953947544098
1032	0.22346648573875427
1033	0.15019981563091278
1034	0.24347466230392456
1035	0.24099820852279663
1036	0.1413978636264801
1037	0.18358613550662994
1038	0.18420715630054474
1039	0.15360420942306519
1040	0.34128496050834656
1041	0.31278151273727417
1042	0.17901258170604706
1043	0.20683184266090393
1044	0.22009901702404022
1045	0.1347235143184662
1046	0.11387984454631805
1047	0.1093580350279808
1048	0.11086448282003403
1049	0.32063913345336914
1050	0.4310177266597748
1051	0.3089885115623474
1052	0.20075900852680206
1053	0.1541394144296646
1054	0.1696125864982605
1055	0.21930137276649475
1056	0.5072472095489502
1057	0.07170285284519196
1058	0.29197973012924194
1059	0.23997510969638824
1060	0.2397865355014801
1061	0.11225339770317078
1062	0.1921265721321106
1063	0.20328979194164276
1064	0.468960165977478
1065	0.37762904167175293
1066	0.2624692916870117
1067	0.25100821256637573
1068	0.14088624715805054
1069	0.35554084181785583
1070	0.278382271528244
1071	0.49625149369239807
1072	0.14103008806705475
1073	0.34285542368888855
1074	0.222988560795784
1075	0.16856649518013
1076	0.10875938087701797
1077	0.14753228425979614
1078	0.31198686361312866
1079	0.04140836000442505
1080	0.2503007650375366
1081	0.3252532184123993
1082	0.20179739594459534
1083	0.271925151348114
1084	0.18752530217170715
1085	0.06582535803318024
1086	0.13416893780231476
1087	0.23744253814220428
1088	0.052544303238391876
1089	0.06959225237369537
1090	0.3441692590713501
1091	0.17368265986442566
1092	0.7851336598396301
1093	0.10665576905012131
1094	0.3992619812488556
1095	0.34286242723464966
1096	0.5513942241668701
1097	0.3567041754722595
1098	0.7078038454055786
1099	0.682541012763977
1100	0.20150113105773926
1101	0.29837340116500854
1102	0.5509316921234131
1103	0.175001323223114
1104	0.15364791452884674
1105	0.1343638002872467
1106	0.13705360889434814
1107	0.1458943784236908
1108	0.3820585310459137
1109	0.24956050515174866
1110	0.32066959142684937
1111	0.2921806573867798
1112	0.1844160407781601
1113	0.3127531111240387
1114	0.48974016308784485
1115	0.061416126787662506
1116	0.2773045301437378
1117	0.06757724285125732
1118	0.2153676450252533
1119	0.34196746349334717
1120	0.11961105465888977
1121	0.08338513970375061
1122	0.1847069263458252
1123	0.24612188339233398
1124	0.1943865567445755
1125	0.28395336866378784
1126	0.27368658781051636
1127	0.19040951132774353
1128	0.168436661362648
1129	0.08869553357362747
1130	0.13740010559558868
1131	0.1464049369096756
1132	0.12404367327690125
1133	0.5981356501579285
1134	0.09691734611988068
1135	0.13319668173789978
1136	0.3215286433696747
1137	0.31516337394714355
1138	0.17120516300201416
1139	0.22993311285972595
1140	0.09899348020553589
1141	0.2547265887260437
1142	0.3023213744163513
1143	0.19911345839500427
1144	0.16552045941352844
1145	0.2526751160621643
1146	0.2068994641304016
1147	0.17309966683387756
1148	0.17804399132728577
1149	0.237986758351326
1150	0.10501463711261749
1151	0.5053619742393494
1152	0.21742433309555054
1153	0.4485633969306946
1154	0.19955933094024658
1155	0.18062123656272888
1156	0.10379111021757126
1157	0.06979090720415115
1158	0.05299771577119827
1159	0.02727452665567398
1160	0.019055552780628204
1161	0.1163429319858551
1162	0.33080774545669556
1163	0.03195834904909134
1164	0.19013944268226624
1165	0.35654622316360474
1166	0.08715132623910904
1167	0.037743352353572845
1168	0.9034267663955688
1169	0.5768275856971741
1170	0.2895122170448303
1171	0.745383083820343
1172	0.7231610417366028
1173	0.46302083134651184
1174	0.14594334363937378
1175	0.37256985902786255
1176	0.14161434769630432
1177	0.3270495533943176
1178	0.18813499808311462
1179	0.23745980858802795
1180	0.23086333274841309
1181	0.22285151481628418
1182	0.39893388748168945
1183	0.1815386414527893
1184	0.3304077088832855
1185	0.24673178791999817
1186	0.17171551287174225
1187	0.4843325614929199
1188	0.11549725383520126
1189	0.2034594714641571
1190	0.23030659556388855
1191	0.13046428561210632
1192	0.325239896774292
1193	0.29845041036605835
1194	0.08703738451004028
1195	0.5227972269058228
1196	0.07999884337186813
1197	0.1907643973827362
1198	0.29058411717414856
1199	0.24177944660186768
1200	0.19505050778388977
1201	0.18651294708251953
1202	1.6535567045211792
1203	0.23060274124145508
1204	0.23249593377113342
1205	0.18976816534996033
1206	0.23594258725643158
1207	0.4707070291042328
1208	0.31167861819267273
1209	0.4535831809043884
1210	0.2691681385040283
1211	0.16514410078525543
1212	0.20130139589309692
1213	0.14631834626197815
1214	0.26524683833122253
1215	0.14002302289009094
1216	0.3240533769130707
1217	0.18347260355949402
1218	0.11069253087043762
1219	0.2476903796195984
1220	0.09700442850589752
1221	0.38543689250946045
1222	0.5308122634887695
1223	0.24093341827392578
1224	0.12032049894332886
1225	0.10890957713127136
1226	0.057680971920490265
1227	0.10980420559644699
1228	0.09218543767929077
1229	0.08617489039897919
1230	0.16862782835960388
1231	0.25217482447624207
1232	0.12811912596225739
1233	0.19798436760902405
1234	0.047783445566892624
1235	0.10128918290138245
1236	0.02320760488510132
1237	0.19266535341739655
1238	0.49995118379592896
1239	0.4079285264015198
1240	0.17295584082603455
1241	0.10381468385457993
1242	0.07475507259368896
1243	0.21136769652366638
1244	0.17299216985702515
1245	0.3257373869419098
1246	0.46828439831733704
1247	0.21727140247821808
1248	0.22510385513305664
1249	0.4798436164855957
1250	0.22132934629917145
1251	0.18915115296840668
1252	0.3079581558704376
1253	0.07989746332168579
1254	0.255702942609787
